FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
359,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,11,10,1993,,33.5,21-33.5m,Mild,0.01058148148148148,0.01058148148148148,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1993-10-11,1.17,,,60,1.17,1993-08-12,True,US_continent
496,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,8,10,1995,,33.5,21-33.5m,Mild,0.08158653846153846,0.08158653846153846,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1995-10-08,2.77,,,16,2.77,1995-09-22,True,US_continent
22561,Pacific Ocean,United States,"Kaneohe Bay, Oahu, Hawaii",PR 25F,21.4609,-157.822,14,10,2014,,2,2m,Severe,0.5985,0.5985,0,0.0,0,Free-diver survey,,Keisha Bahr and Paul Jokiel; submitted to Coral Reef Watch,,"Bleaching severity is based on the percentage of partially and fully bleached area in report to NOAA Coral Reef Watch, such that Bleaching severity (%) = average [% fully bleaching X 1 + % partially bleached x 0.33]; Partial: 0.45, 0.45; Coral taxa bleached: Porites compressa, Montipora capitata, Pocillopora damicornis; Coral mortality is based on the percent area of recently killed corals",5,,,,21.4609,-157.822,No,AAA,,,,,,,,,,,,,,,,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22560,Pacific Ocean,United States,"Kaneohe Bay, Oahu, Hawaii",PR 29 F,21.47066,-157.82027,14,10,2014,,2,2m,Severe,0.5650000000000001,0.5650000000000001,0,0.0,0,Free-diver survey,,Keisha Bahr and Paul Jokiel; submitted to Coral Reef Watch,,"Bleaching severity is based on the percentage of partially and fully bleached area in report to NOAA Coral Reef Watch, such that Bleaching severity (%) = average [% fully bleaching X 1 + % partially bleached x 0.33]; Partial: 0.5, 0.4; Coral taxa bleached: Porites compressa, Montipora capitata, Pocillopora damicornis; Coral mortality is based on the percent area of recently killed corals",5,,,,21.47066,-157.82027,No,AAA,,,,,,,,,,,,,,,,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22559,Pacific Ocean,United States,Kaneohe Bay,PR 4 F,21.43582,-157.7975,14,10,2014,,2,,Severe,0.55,55.00000000000001,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.43582,-157.7975,No,AAAA,,HI_247,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22558,Pacific Ocean,United States,Kaneohe Bay,PR9F,21.44618,-157.80091,14,10,2014,,2,,Severe,0.55,55.00000000000001,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.44618,-157.80091,No,AAAA,,HI_236,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.76,0.76,0.76,0.0,1.0,0.76,,,,2014-10-14,0.76,,,23,0.76,2014-09-21,True,US_Hawaii
22557,Pacific Ocean,United States,Kaneohe Bay,PR 10E,21.44687,-157.80416,14,10,2014,,2,,Severe,0.55,55.00000000000001,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.44687,-157.80416,No,AAAA,,HI_232,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.76,0.76,0.76,0.0,1.0,0.76,,,,2014-10-14,0.76,,,23,0.76,2014-09-21,True,US_Hawaii
22573,Pacific Ocean,United States,Kaneohe Bay,PR 9E,21.44719,-157.80067,14,10,2014,,2,,Severe,0.6,60,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.44719,-157.80067,No,AAAA,,HI_235,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.76,0.76,0.76,0.0,1.0,0.76,,,,2014-10-14,0.76,,,23,0.76,2014-09-21,True,US_Hawaii
22610,Pacific Ocean,United States,Kaneohe Bay,PB 5 ,21.4393,-157.79979,14,10,2014,,2,,Severe,0.8,80,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.4393,-157.79979,No,AAAA,,HI_243,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22620,Pacific Ocean,United States,Kaneohe Bay,PR 25,21.46104,-157.82183,14,10,2014,,2,,Severe,0.85,85,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.46104,-157.82183,No,AAAA,,HI_278,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22612,Pacific Ocean,United States,Kaneohe Bay,Red Nun,21.43659,-157.78687,14,10,2014,,2,,Severe,0.8,80,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.43659,-157.78687,No,AAAA,,HI_155,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22663,Pacific Ocean,United States,Kaneohe Bay,PR 18 F,21.45001,-157.81267,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.45001,-157.81267,No,AAAA,,HI_227,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22659,Pacific Ocean,United States,Kaneohe Bay,FR,21.45532,-157.82135,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.45532,-157.82135,No,AAAA,,HI_220,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22658,Pacific Ocean,United States,Kaneohe Bay,PR 30 E,21.47121,-157.82277,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47121,-157.82277,No,AAAA,,HI_289,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22656,Pacific Ocean,United States,Kaneohe Bay,PR 41,21.47471,-157.82376,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47471,-157.82376,No,AAAA,,HI_178,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22667,Pacific Ocean,United States,Kaneohe Bay,Kapapa,21.47521,-157.79981,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47521,-157.79981,No,AAAA,,HI_166,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.61,0.61,0.61,0.0,1.0,0.61,,,,2014-10-14,0.61,,,23,0.61,2014-09-21,True,US_Hawaii
22668,Pacific Ocean,United States,Kaneohe Bay,Kapapa,21.47602,-157.79929,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47602,-157.79929,No,AAAA,,HI_167,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.61,0.61,0.61,0.0,1.0,0.61,,,,2014-10-14,0.61,,,23,0.61,2014-09-21,True,US_Hawaii
22683,Pacific Ocean,United States,"Kaneohe Bay, Oahu, Hawaii",Kekepa,21.46031,-157.77876,14,10,2014,,2,2m,Severe,1.0,1,0,0.0,0,Free-diver survey,,Keisha Bahr and Paul Jokiel; submitted to Coral Reef Watch,,"Bleaching severity is based on the percentage of partially and fully bleached area in report to NOAA Coral Reef Watch, such that Bleaching severity (%) = average [% fully bleaching X 1 + % partially bleached x 0.33]; Partial: 0, 1; Coral taxa bleached: Porites compressa, Montipora capitata, Pocillopora damicornis; Coral mortality is based on the percent area of recently killed corals",5,,,,21.46031,-157.77876,No,AAA,,,,,,,,,,,,,,,,,,,2014-10-14,0.61,,,23,0.61,2014-09-21,True,US_Hawaii
22682,Pacific Ocean,United States,"Kaneohe Bay, Oahu, Hawaii",Kapapa,21.46845,-157.79305,14,10,2014,,2,2m,Severe,1.0,1,0,0.0,0,Free-diver survey,,Keisha Bahr and Paul Jokiel; submitted to Coral Reef Watch,,"Bleaching severity is based on the percentage of partially and fully bleached area in report to NOAA Coral Reef Watch, such that Bleaching severity (%) = average [% fully bleaching X 1 + % partially bleached x 0.33]; Partial: 0, 1; Coral taxa bleached: Porites compressa, Montipora capitata, Pocillopora damicornis; Coral mortality is based on the percent area of recently killed corals",5,,,,21.46845,-157.79305,No,AAA,,,,,,,,,,,,,,,,,,,2014-10-14,0.61,,,23,0.61,2014-09-21,True,US_Hawaii
22681,Pacific Ocean,United States,"Kaneohe Bay, Oahu, Hawaii",Kapapa,21.46885,-157.79439,14,10,2014,,2,2m,Severe,1.0,1,0,0.0,0,Free-diver survey,,Keisha Bahr and Paul Jokiel; submitted to Coral Reef Watch,,"Bleaching severity is based on the percentage of partially and fully bleached area in report to NOAA Coral Reef Watch, such that Bleaching severity (%) = average [% fully bleaching X 1 + % partially bleached x 0.33]; Partial: 0, 1; Coral taxa bleached: Porites compressa, Montipora capitata, Pocillopora damicornis; Coral mortality is based on the percent area of recently killed corals",5,,,,21.46885,-157.79439,No,AAA,,,,,,,,,,,,,,,,,,,2014-10-14,0.61,,,23,0.61,2014-09-21,True,US_Hawaii
22679,Pacific Ocean,United States,"Kaneohe Bay, Oahu, Hawaii",PR 48,21.48092,-157.83424,14,10,2014,,2,2m,Severe,1.0,1,3,0.9,0.9,Free-diver survey,,Keisha Bahr and Paul Jokiel; submitted to Coral Reef Watch,,"Bleaching severity is based on the percentage of partially and fully bleached area in report to NOAA Coral Reef Watch, such that Bleaching severity (%) = average [% fully bleaching X 1 + % partially bleached x 0.33]; Partial: 0, 1; Coral taxa bleached: Porites compressa, Montipora capitata, Pocillopora damicornis; Coral mortality is based on the percent area of recently killed corals",5,,,,21.48092,-157.83424,No,AAA,,,,,,,,,,,,,,,,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22677,Pacific Ocean,United States,Kaneohe Bay,Barrier reef,21.44259,-157.78568,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.44259,-157.78568,No,AAAA,,HI_156,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22676,Pacific Ocean,United States,Kaneohe Bay,Point reef,21.43398,-157.78625,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.43398,-157.78625,No,AAAA,,HI_153,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22675,Pacific Ocean,United States,Kaneohe Bay,Point reef,21.43485,-157.78634,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.43485,-157.78634,No,AAAA,,HI_154,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22674,Pacific Ocean,United States,Kaneohe Bay,HIMB Channel,21.43291,-157.7866,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.43291,-157.7866,No,AAAA,,HI_152,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22672,Pacific Ocean,United States,Kaneohe Bay,FR,21.42835,-157.79049,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.42835,-157.79049,No,AAAA,,HI_258,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22650,Pacific Ocean,United States,Kaneohe Bay,FR,21.46858,-157.82949,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.46858,-157.82949,No,AAAA,,HI_214,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22647,Pacific Ocean,United States,Kaneohe Bay,34/36,21.47441,-157.83261,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47441,-157.83261,No,AAAA,,HI_206,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22627,Pacific Ocean,United States,Kaneohe Bay,PR 31 ,21.47148,-157.82567,14,10,2014,,2,,Severe,0.9,90,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47148,-157.82567,No,AAAA,,HI_212,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22626,Pacific Ocean,United States,Kaneohe Bay,FR,21.48205,-157.83694,14,10,2014,,2,,Severe,0.9,90,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.48205,-157.83694,No,AAAA,,HI_197,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22622,Pacific Ocean,United States,Kaneohe Bay,Ahu O Laka,21.47457,-157.80596,14,10,2014,,2,,Severe,0.85,85,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47457,-157.80596,No,AAAA,,HI_172,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22621,Pacific Ocean,United States,Kaneohe Bay,Ahu O Laka,21.47559,-157.80706,14,10,2014,,2,,Severe,0.85,85,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47559,-157.80706,No,AAAA,,HI_173,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22538,Pacific Ocean,United States,Kaneohe Bay,FR,21.45367,-157.81413,14,10,2014,,2,,Moderate,0.5,50,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.45367,-157.81413,No,AAAA,,HI_223,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22619,Pacific Ocean,United States,Kaneohe Bay,PR 39,21.47466,-157.82653,14,10,2014,,2,,Severe,0.85,85,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47466,-157.82653,No,AAAA,,HI_180,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22618,Pacific Ocean,United States,Kaneohe Bay,PR38,21.47323,-157.82912,14,10,2014,,2,,Severe,0.85,85,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47323,-157.82912,No,AAAA,,HI_181,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22617,Pacific Ocean,United States,Kaneohe Bay,PR 47,21.48106,-157.83209,14,10,2014,,2,,Severe,0.85,85,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.48106,-157.83209,No,AAAA,,HI_193,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22616,Pacific Ocean,United States,"Kaneohe Bay, Oahu, Hawaii",Kapapa,21.47517,-157.80027,14,10,2014,,2,2m,Severe,0.8330000000000001,0.8330000000000001,0,0.0,0,Free-diver survey,,Keisha Bahr and Paul Jokiel; submitted to Coral Reef Watch,,"Bleaching severity is based on the percentage of partially and fully bleached area in report to NOAA Coral Reef Watch, such that Bleaching severity (%) = average [% fully bleaching X 1 + % partially bleached x 0.33]; Partial: 0.1, 0.8; Coral taxa bleached: Porites compressa, Montipora capitata, Pocillopora damicornis; Coral mortality is based on the percent area of recently killed corals",5,,,,21.47517,-157.80027,No,AAA,,,,,,,,,,,,,,,,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22613,Pacific Ocean,United States,Kaneohe Bay,HIMB,21.43182,-157.7868,14,10,2014,,2,,Severe,0.8,80,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.43182,-157.7868,No,AAAA,,HI_257,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22611,Pacific Ocean,United States,Kaneohe Bay,PR 4 E,21.43582,-157.79779,14,10,2014,,2,,Severe,0.8,80,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.43582,-157.79779,No,AAAA,,HI_248,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22631,Pacific Ocean,United States,Kaneohe Bay,PR 10E,21.446,-157.80409,14,10,2014,,2,,Severe,0.9,90,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.446,-157.80409,No,AAAA,,HI_234,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.76,0.76,0.76,0.0,1.0,0.76,,,,2014-10-14,0.76,,,23,0.76,2014-09-21,True,US_Hawaii
22646,Pacific Ocean,United States,Kaneohe Bay,FR,21.47574,-157.83405,14,10,2014,,2,,Severe,1.0,1,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47574,-157.83405,No,AAAA,,HI_205,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22640,Pacific Ocean,United States,Kaneohe Bay,FR,21.47616,-157.83821,14,10,2014,,2,,Severe,1.0,1,2,0.4,0.4,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47616,-157.83821,No,AAAA,,HI_203,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22638,Pacific Ocean,United States,"Kaneohe Bay, Oahu, Hawaii",FR,21.41485,-157.78032,14,10,2014,,2,2m,Severe,0.95,0.95,0,0.0,0,Free-diver survey,,Keisha Bahr and Paul Jokiel; submitted to Coral Reef Watch,,"Bleaching severity is based on the percentage of partially and fully bleached area in report to NOAA Coral Reef Watch, such that Bleaching severity (%) = average [% fully bleaching X 1 + % partially bleached x 0.33]; Partial: 0, 0.95; Coral taxa bleached: Porites compressa, Montipora capitata, Pocillopora damicornis; Coral mortality is based on the percent area of recently killed corals",5,,,,21.41485,-157.78032,No,AAA,,,,,,,,,,,,,,,,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22636,Pacific Ocean,United States,Kaneohe Bay,PR 33,21.47202,-157.82961,14,10,2014,,2,,Severe,0.95,95,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.47202,-157.82961,No,AAAA,,HI_182,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22632,Pacific Ocean,United States,Kaneohe Bay,FR,21.43604,-157.80181,14,10,2014,,2,,Severe,0.9,90,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.43604,-157.80181,No,AAAA,,HI_244,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.76,0.76,0.76,0.0,1.0,0.76,,,,2014-10-14,0.76,,,23,0.76,2014-09-21,True,US_Hawaii
22630,Pacific Ocean,United States,Kaneohe Bay,PR 26 F,21.46575,-157.81877,14,10,2014,,2,,Severe,0.9,90,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.46575,-157.81877,No,AAAA,,HI_281,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22537,Pacific Ocean,United States,Kaneohe Bay,PR 24,21.46179,-157.81568,14,10,2014,,2,,Moderate,0.5,50,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.46179,-157.81568,No,AAAA,,HI_277,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22535,Pacific Ocean,United States,Kaneohe Bay,FR,21.48171,-157.83584,14,10,2014,,2,,Moderate,0.5,50,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.48171,-157.83584,No,AAAA,,HI_198,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.77,0.77,0.77,0.0,1.0,0.77,,,,2014-10-14,0.77,,,23,0.77,2014-09-21,True,US_Hawaii
22438,Pacific Ocean,United States,Kaneohe Bay,FR,21.42886,-157.76836,14,10,2014,,2,,Moderate,0.2,20,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.42886,-157.76836,No,AAAA,,HI_265,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
22437,Pacific Ocean,United States,Kaneohe Bay,Crashboat,21.44943,-157.7818,14,10,2014,,2,,Moderate,0.2,20,0,0.0,0,In-situ,,"Keisha Bahr and Paul Jokiel, Keisha Bahr and Paul Jokiel kbahr@hawaii.edu",,,4,,,,21.44943,-157.7818,No,AAAA,,HI_160,AP,Main Hawaiian Islands,68.0,,,0.0,1.0,0.6,0.6,0.6,0.0,1.0,0.6,,,,2014-10-14,0.6,,,23,0.6,2014-09-21,True,US_Hawaii
